1500572572.78={"ticker":{"high":310,"low":280,"last":301,"vol":43179.658769,"buy":300.5,"sell":300.99}}
1500572603.01={"ticker":{"high":310,"low":280,"last":301,"vol":43179.658769,"buy":300.5,"sell":300.99}}
1500572633.27={"ticker":{"high":310,"low":280,"last":300.99,"vol":43184.583133,"buy":300.99,"sell":301}}
1500572663.49={"ticker":{"high":310,"low":280,"last":300.99,"vol":43184.583133,"buy":300.99,"sell":301}}
1500572693.7={"ticker":{"high":310,"low":280,"last":301,"vol":43187.244253,"buy":300.99,"sell":301}}
1500572724.04={"ticker":{"high":310,"low":280,"last":301,"vol":43188.444253,"buy":300.99,"sell":301}}
1500572754.35={"ticker":{"high":310,"low":280,"last":301,"vol":43214.567489,"buy":301.01,"sell":301.61}}
1500572784.51={"ticker":{"high":310,"low":280,"last":301.61,"vol":43231.18775,"buy":301.01,"sell":301.61}}
1500572814.85={"ticker":{"high":310,"low":280,"last":301.61,"vol":43231.18775,"buy":301.01,"sell":301.61}}
1500572845.12={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.61,"sell":303.01}}
1500572875.45={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.08,"sell":303.01}}
1500572905.75={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.11,"sell":303.01}}
1500572936.09={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.11,"sell":303.01}}
1500572967.81={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.14,"sell":303.01}}
1500572998.09={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.14,"sell":303.01}}
1500573028.33={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.19,"sell":302.99}}
1500573058.55={"ticker":{"high":310,"low":280,"last":301.61,"vol":43250.743179,"buy":301.19,"sell":302.99}}
1500573088.77={"ticker":{"high":310,"low":280,"last":301.11,"vol":43253.743179,"buy":301.06,"sell":302.99}}
1500573118.99={"ticker":{"high":310,"low":280,"last":301.11,"vol":43253.743179,"buy":301.06,"sell":302.99}}
1500573149.2={"ticker":{"high":310,"low":280,"last":301.11,"vol":43253.743179,"buy":301.61,"sell":302.99}}
1500573179.47={"ticker":{"high":310,"low":280,"last":301.11,"vol":43253.743179,"buy":301.61,"sell":302.99}}
1500573209.68={"ticker":{"high":310,"low":280,"last":301.11,"vol":43253.743179,"buy":301.61,"sell":302.99}}
1500573239.89={"ticker":{"high":310,"low":280,"last":302,"vol":43256.743179,"buy":301.61,"sell":302}}
1500573270.18={"ticker":{"high":310,"low":280,"last":302,"vol":43262.0494,"buy":301.61,"sell":302}}
1500573300.6={"ticker":{"high":310,"low":280,"last":302,"vol":43262.0494,"buy":301.61,"sell":302}}
1500573330.82={"ticker":{"high":310,"low":280,"last":302,"vol":43214.424649,"buy":301.61,"sell":302}}
1500573361.07={"ticker":{"high":310,"low":280,"last":302,"vol":43214.424649,"buy":301.61,"sell":302}}
1500573391.36={"ticker":{"high":310,"low":280,"last":302,"vol":43214.424649,"buy":301.06,"sell":301.98}}
1500573421.62={"ticker":{"high":310,"low":280,"last":301.01,"vol":43232.138232,"buy":301.01,"sell":301.98}}
1500573451.89={"ticker":{"high":310,"low":280,"last":301.01,"vol":43232.138232,"buy":301.01,"sell":302}}
1500573482.18={"ticker":{"high":310,"low":280,"last":301.01,"vol":43232.138232,"buy":301.01,"sell":302}}
1500573512.44={"ticker":{"high":310,"low":280,"last":301.01,"vol":43230.993144,"buy":301.01,"sell":302}}
1500573542.71={"ticker":{"high":310,"low":280,"last":301.01,"vol":43230.993144,"buy":301.01,"sell":302}}
1500573573.29={"ticker":{"high":310,"low":280,"last":301.01,"vol":43230.993144,"buy":301.01,"sell":302}}
1500573603.62={"ticker":{"high":310,"low":280,"last":301.01,"vol":43230.993144,"buy":301.01,"sell":302}}
1500573633.85={"ticker":{"high":310,"low":280,"last":301.01,"vol":43230.993144,"buy":301.01,"sell":302}}
1500573664.12={"ticker":{"high":310,"low":280,"last":301.01,"vol":43235.993144,"buy":301.01,"sell":302}}
1500573694.37={"ticker":{"high":310,"low":280,"last":301.01,"vol":43235.993144,"buy":301.01,"sell":302}}
1500573724.58={"ticker":{"high":310,"low":280,"last":301.01,"vol":43235.993144,"buy":301.01,"sell":302}}
1500573754.83={"ticker":{"high":310,"low":280,"last":301.01,"vol":43235.993144,"buy":301.01,"sell":302}}
1500573785.07={"ticker":{"high":310,"low":280,"last":302,"vol":43238.993144,"buy":301.01,"sell":302}}
1500573815.29={"ticker":{"high":310,"low":280,"last":302,"vol":43238.993144,"buy":301.01,"sell":302}}
1500573845.49={"ticker":{"high":310,"low":280,"last":301.01,"vol":43229.946086,"buy":300.39,"sell":301.01}}
1500573875.98={"ticker":{"high":310,"low":280,"last":301.01,"vol":43229.946086,"buy":300.39,"sell":301.01}}
1500573906.25={"ticker":{"high":310,"low":280,"last":301.01,"vol":43229.946086,"buy":300.39,"sell":301.01}}
1500573936.45={"ticker":{"high":310,"low":280,"last":301.01,"vol":43260.346086,"buy":300.39,"sell":301}}
