1499709002.53={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.12,"sell":333}}
1499709032.76={"ticker":{"high":350,"low":320.6,"last":330.05,"vol":45370.930789,"buy":330.12,"sell":333}}
1499709063.01={"ticker":{"high":350,"low":320.6,"last":330.12,"vol":45377.813475,"buy":330.12,"sell":333}}
1499709093.3={"ticker":{"high":350,"low":320.6,"last":330.12,"vol":45377.813475,"buy":330.12,"sell":332.98}}
1499709123.56={"ticker":{"high":350,"low":320.6,"last":330.12,"vol":45377.813475,"buy":330.12,"sell":332.98}}
1499709153.79={"ticker":{"high":350,"low":320.6,"last":330.12,"vol":45377.813475,"buy":329.9,"sell":332.98}}
1499709184.04={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709214.33={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709244.6={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709274.89={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709305.17={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709335.36={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709365.66={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709395.91={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709426.13={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709456.34={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709486.59={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45383.996935,"buy":329.9,"sell":332.98}}
1499709516.81={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45377.510076,"buy":329.88,"sell":332.98}}
1499709547.1={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45377.210076,"buy":329.9,"sell":332.98}}
1499709577.35={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45377.210076,"buy":329.88,"sell":332.98}}
1499709607.57={"ticker":{"high":350,"low":320.6,"last":332.98,"vol":45377.210076,"buy":329.88,"sell":333}}
1499709637.8={"ticker":{"high":350,"low":320.6,"last":329.83,"vol":45377.366189,"buy":329.23,"sell":329.83}}
